work_id,lok_sabha,state,constituency,mp_name,work_category,work,work_description,ida,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,amount_disbursed,data_notes
WS/MP18194/2026-2027/299772,,Telangana,ZAHIRABAD,SURESH KUMAR SHETKAR,Repair and Renovation,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Construction of Compound wall to Grave Yard to Munnurkapu Sangam at Old Pothangal in Pothangal Village of Pothangal Mandal,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),2026-07-29,500000.0,2026-08-03,500000.0,Physical Inspection,,,
WS/MP18192/2026-2027/277608,,Telangana,NAGARKURNOOL(SC),DR.MALLU RAVI,Normal/Others,Lighting of public spaces,Providing High Mast Light 01 No,JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA),2026-04-08,200000.0,2026-06-16,200000.0,Work partially Completed,,,
WS/MP18389/2024-2025/163828,,Telangana,WARANGEL(SC),KADIYAM KAVYA,Repair and Renovation,Construction of rooms and halls in school and colleges,REPAIRS TO ZPHS GIRLS HIGH SCHOOL,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),2025-01-07,500000.0,2025-02-04,500000.0,Sanction,,,
WS/MP18388/2026-2027/182835,,Telangana,PEDDAPALLE,VAMSI KRISHNA GADDAM,Repair and Renovation,Providing drains and gutters for public drainage,Underground Drain from Komurvelli Santohs (H) to Sukka Srinu (H),PEDDAPALLI(District Collector Peddapally_IDA),2025-03-20,500000.0,2026-08-04,500000.0,Sanction,,,
WS/MP18189/2026-2027/260078,,Telangana,KHAMMAM,RAMASAHAYAM RAGHURAM REDDY,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of CC Road from Chikati Murali house to Chikati Veerabhadram house, Asannapadu, Nacharam G P",BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),2026-02-28,500000.0,2026-08-17,500000.0,Work partially Completed,,,
WS/MP18386/2025-2026/210955,,Telangana,NALGONDA,KUNDURU RAGHUVEER,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC Road at Lattupalli Srinivas Reddy to Kumbam Laxmaiah House,NALGONDA(DISTRICT COLLECTOR NALGONDA),2025-06-21,500000.0,2025-07-31,500000.0,Physical Inspection,2025-10-07,500000.0,
WS/MP18188/2025-2026/208337,,Telangana,CHELVELLA,KONDA VISHWESHWAR REDDY,Normal/Others,Providing drains and gutters for public drainage,Construction of Underground Drainage from D.Ramulu House to V.Narayana Reddy House in Baspally GP of Doma Mandal,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),2025-06-12,500000.0,2025-06-28,500000.0,Physical Inspection,,,
WS/MP18389/2026-2027/161132,,Telangana,WARANGEL(SC),KADIYAM KAVYA,Repair and Renovation,Providing supply pipelines for drinking water,"Repairs to Drinking water pipeline, Rangaraopalle H/o Kondapur Village of Ghanpur Mulugu Mandal",JAYASHANKAR BHUPALAPALLY(DISTRICT COLLECTOR JAYASHANKAR BHUPALPALLY_IDA),2024-12-23,200000.0,2026-05-13,200000.0,Physical Inspection,2026-08-05,199222.0,
WS/MP18193/2026-2027/280672,,Telangana,MALKAJGIRI,EATALA RAJENDER,Normal/Others,Installing tube-wells and borewells,"Drilling of Borewell with motor at near Hanuman Temple Bogaram,, Keesara Mandal Nagaram Old Municipality Now merged into Ghatkesar Circle of MMC",MEDCHAL MALKAJGIRI(DISTRICT COLLECTOR MEDCHAL MALKAJGIRI_IDA),2026-05-14,400000.0,2026-08-25,400000.0,Sanction,,,
WS/MP18193/2025-2026/219872,,Telangana,MALKAJGIRI,EATALA RAJENDER,Normal/Others,Construction of community centers and community halls,"Construction of Community Hall at Swamy Vivekananda Welfare Association, 129- Suraram Division (GHMC), Medchal-Malkajgiri Dist.",MEDCHAL MALKAJGIRI(DISTRICT COLLECTOR MEDCHAL MALKAJGIRI_IDA),2025-07-18,1000000.0,2026-01-13,1000000.0,Work partially Completed,,,
WS/MP18192/2025-2026/192696,,Telangana,NAGARKURNOOL(SC),DR.MALLU RAVI,Normal/Others,Lighting of public spaces,Erection of High Mast with LED Flood Lights at Pebbeti Bhaskar Reddy House and Hanuman Temple,NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA),2025-04-19,420000.0,2025-05-03,420000.0,Vendor Identification,,,
WS/MP18188/2025-2026/204119,,Telangana,CHELVELLA,KONDA VISHWESHWAR REDDY,Normal/Others,Installing tube-wells and borewells,"Drilling of Bore well and Single Phase Motor at Hanuman Temple near Konda Bala Krishna Reddy Function Hall, Vikarabad Municipality, Vikarabad District",VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),2025-05-27,200000.0,2025-06-21,200000.0,Vendor Identification,,,
WS/MP761/2026-2027/191976,,Telangana,NIZAMABAD,Arvind Dharmapuri,Normal/Others,Construction of community centers and community halls,Construction of community hall at komatikondapur (V),Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),2025-05-16,300000.0,2026-08-17,300000.0,Sanction,,,
WS/MP18388/2025-2026/188590,,Telangana,PEDDAPALLE,VAMSI KRISHNA GADDAM,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CC Road from Kanukuntla sadaiah (H) to Kanukuntla pedda pocham (H),PEDDAPALLI(District Collector Peddapally_IDA),2025-04-01,500000.0,2025-08-29,500000.0,Vendor Identification,,,
WS/MP18386/2025-2026/234902,,Telangana,NALGONDA,KUNDURU RAGHUVEER,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of CC Road work infront of Dinning hall,SURYAPET(DISTRICT COLLECTOR SURYAPET),2025-09-17,500000.0,2026-01-27,500000.0,Work Completed,2026-04-17,499017.0,
WS/MP18389/2025-2026/185705,,Telangana,WARANGEL(SC),KADIYAM KAVYA,Normal/Others,Installing tube-wells and borewells,DRILLING OF BOREWELL AND FIXING OF MOTOR AT SAIPET VILLAGE OF DARMASAGAR MANDAL,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),2025-03-23,297566.0,2025-07-24,297566.0,Physical Inspection,2025-12-02,297566.0,
WS/MP18189/2025-2026/163129,,Telangana,KHAMMAM,RAMASAHAYAM RAGHURAM REDDY,Normal/Others,Purchase of hospital equipment,"Mortuary dead body freezer box (capacity of 6 boxes) at Government General Hospital, Khammam",KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),2025-05-13,800000.0,2025-05-14,800000.0,Vendor Identification,,,
WS/MP18190/2026-2027/186752,,Telangana,MAHABUBABAD,BALRAM NAIK PORIKA,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC Road from Amgoth Uma house to Bichani house beisde MLA Camp office,MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA),2025-03-26,335000.0,2026-09-02,335000.0,Physical Inspection,,,
WS/MP18187/2026-2027/257694,,Telangana,ADILABAD(ST),GODAM NAGESH,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Formation of Gravel Road Fraom R and B Road to SC Colony Pothapally village,KUMURAM BHEEM ASIFABAD(District Collector KB Asifabad_IDA),2026-01-06,500000.0,2026-08-28,500000.0,Work partially Completed,,,
WS/MP18190/2025-2026/162238,,Telangana,MAHABUBABAD,BALRAM NAIK PORIKA,Normal/Others,Installing tube-wells and borewells,Drilling of Borewell and Fixing of 5.0 HP pumpset near in front of Church at Chilukamma Nagar,WARANGAL(District Collector Warangal_IDA),2025-01-03,190000.0,2025-11-25,190000.0,Physical Inspection,2025-11-26,189724.0,
WS/MP770/2025-2026/225547,,Telangana,KARIMNAGAR,Sanjay Kumar Bandi,Repair and Renovation,Installing tube-wells and borewells,Drilling of Bore well and Pump set in Sy.No. 28 of Mothkurao peta (V) Bheemaram (M),Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),2025-08-06,200000.0,2025-08-30,200000.0,Sanction,,,
WS/MP18338/2024-2025/152399,,Telangana,BHONGIR,CHAMALA KIRAN KUMAR REDDY,Repair and Renovation,Street lights,PROVIDING OF STREET LIGHTS IN JAMPALLY VILLAGE,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),2024-11-14,50000.0,2025-01-20,50000.0,Work Completed,2025-01-20,50000.0,
WS/MP18389/2026-2027/237044,,Telangana,WARANGEL(SC),KADIYAM KAVYA,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",LAYING OF CC ROAD FROM GUGULOTH RAVI LAND TO PWD ROAD AND MPPS SCHOOL TO B RAJU HOUSE AT ELUGUR STATION VILLAGE OF SANGEM MANDAL OF WARANGAL DISTRICT,WARANGAL(District Collector Warangal_IDA),2025-09-24,500000.0,2026-05-27,500000.0,Vendor Identification,,,
WS/MP770/2025-2026/188763,,Telangana,KARIMNAGAR,Sanjay Kumar Bandi,Repair and Renovation,Purchase of hospital equipment,Provide basic Amenities for Community Health Center Husnabad Municipality,SIDDIPET(District Collector Siddipet_IDA),2025-04-02,600000.0,2025-05-13,600000.0,Work Completed,2026-02-03,587102.0,
WS/MP770/2025-2026/233834,,Telangana,KARIMNAGAR,Sanjay Kumar Bandi,Normal/Others,Installing tube-wells and borewells,Drilling of Bore well and pump set in Sy.No.715 of Yellareddy Pet (V and M),RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA),2025-09-14,200000.0,2025-11-14,200000.0,Work partially Completed,,,
WS/MP18389/2025-2026/228727,,Telangana,WARANGEL(SC),KADIYAM KAVYA,Repair and Renovation,Construction of community centers and community halls,REPAIRS AND RENOVATIONS TO MISSION BHAGIRATHA PROJECT MONITORING BUILDING AT PALAKURTHY VILLAGE AND MANDAL,JANGOAN(DISTRICT COLLECTOR JANGAON_IDA),2025-08-24,500000.0,2025-11-15,500000.0,Work Completed,2025-11-15,482651.0,
WS/MP18338/2024-2025/152451,,Telangana,BHONGIR,CHAMALA KIRAN KUMAR REDDY,Normal/Others,Street lights,PROVIDING OF STREET LIGHTS IN BALAMPALLY VILLAGE,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),2024-11-14,50000.0,2025-01-30,50000.0,Work Completed,2025-01-30,50000.0,
WS/MP18393/2025-2026/160961,,Telangana,MEDAK,MADHAVANENI RAGHUNANDAN RAO,Repair and Renovation,Construction of additional rooms and halls in the existing public and community building,Construction of Grama Panchayat Building at Sangaipally Village,MEDAK(COLLECTOR MEDAK DISTRICT),2024-12-24,500000.0,2025-04-15,500000.0,Sanction,,,
WS/MP18187/2025-2026/219982,,Telangana,ADILABAD(ST),GODAM NAGESH,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CC Road from Todasam Umesh (h) to Nytham Ganapathi(h),ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),2025-07-18,150000.0,2026-02-24,150000.0,Work partially Completed,,,
WS/MP18393/2024-2025/163263,,Telangana,MEDAK,MADHAVANENI RAGHUNANDAN RAO,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Laying of CC Road and Under ground Drainage at Sri Nagar Colony, Ward no 2, Sangareddy",SANGAREDDY(District Collector Sangareddy_IDA),2025-01-02,1100000.0,2025-03-21,1100000.0,Physical Inspection,,,
WS/MP18187/2025-2026/219990,,Telangana,ADILABAD(ST),GODAM NAGESH,Normal/Others,Construction of culverts and bridges,Construction of CD work on Road from Dedra to Mankapur,ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),2025-07-18,200000.0,2025-12-06,200000.0,Physical Inspection,,,
WS/MP18189/2025-2026/184773,,Telangana,KHAMMAM,RAMASAHAYAM RAGHURAM REDDY,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of CC Road from Nallamothu Seethamma home to Thota Prakasham home, Nacharam, Enkoor Mandal",KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),2025-06-17,400000.0,2025-09-02,400000.0,Physical Inspection,2026-01-27,400000.0,
WS/MP18388/2025-2026/196276,,Telangana,PEDDAPALLE,VAMSI KRISHNA GADDAM,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CC road from karra shivareddy (H) to Edha Odela (H) in BC colony,PEDDAPALLI(District Collector Peddapally_IDA),2025-05-03,499999.0,2026-01-05,499999.0,Work partially Completed,,,
WS/MP770/2025-2026/219289,,Telangana,KARIMNAGAR,Sanjay Kumar Bandi,Normal/Others,Installing tube-wells and borewells,Drilling of Bore well and Pump set in Sy.No. 216 of Thirumalapur (V) of Ramadugu (M),KARIMNAGAR(DISTRICT COLLECTOR KARIMNAGAR_IDA),2025-07-17,199108.0,2025-09-01,199108.0,Physical Inspection,2026-03-30,199108.0,
WS/MP18187/2025-2026/256521,,Telangana,ADILABAD(ST),GODAM NAGESH,Repair and Renovation,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",Special repairs to MP Redressal Center Near ZP Quarters Ward No 38 Adilabad,ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),2025-12-31,300000.0,2026-03-10,300000.0,Work Completed,2026-03-13,299722.0,
WS/MP18393/2026-2027/186539,,Telangana,MEDAK,MADHAVANENI RAGHUNANDAN RAO,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC road in Rayapole village of Raipole Mandal,SIDDIPET(District Collector Siddipet_IDA),2025-03-26,1200000.0,2026-06-18,1200000.0,Work partially Completed,,,
WS/MP18393/2026-2027/290944,,Telangana,MEDAK,MADHAVANENI RAGHUNANDAN RAO,Normal/Others,Purchase of hospital equipment,Purchase of Dental Chairs to Narsapur Area Hospital,MEDAK(COLLECTOR MEDAK DISTRICT),2026-07-01,175500.0,2026-09-01,175500.0,Sanction,,,
WS/MP18386/2026-2027/271224,,Telangana,NALGONDA,KUNDURU RAGHUVEER,Repair and Renovation,Construction of community centers and community halls,"Community Hall Development at Indiramma Colony, Ward No. 3",NALGONDA(DISTRICT COLLECTOR NALGONDA),2026-02-26,500000.0,2026-07-14,500000.0,Work partially Completed,,,
WS/MP18190/2025-2026/161775,,Telangana,MAHABUBABAD,BALRAM NAIK PORIKA,Normal/Others,Installing tube-wells and borewells,Drilling of Bore well Near Maseed in Jhally(V),WARANGAL(District Collector Warangal_IDA),2024-12-27,45000.0,2026-01-13,45000.0,Physical Inspection,2026-01-17,,
WS/MP18389/2025-2026/156770,,Telangana,WARANGEL(SC),KADIYAM KAVYA,Normal/Others,Construction of additional rooms and halls in the existing public and community building,"Construction of additional room in the 1st floor of Mandal Samakya Building at Sangem (V) & (M), Warangal Dist.",WARANGAL(District Collector Warangal_IDA),2024-12-04,800000.0,2026-03-24,800000.0,Work Completed,2026-03-26,766270.0,
WS/MP18190/2025-2026/214156,,Telangana,MAHABUBABAD,BALRAM NAIK PORIKA,Normal/Others,Street lights,Installation of LED Street Lights in Ankannagudem GP,Mulugu(District Collector Mulugu_ida),2025-07-02,300000.0,2025-07-17,300000.0,Time Estimation,,,
WS/MP18393/2024-2025/154059,,Telangana,MEDAK,MADHAVANENI RAGHUNANDAN RAO,Normal/Others,Construction of public libraries and reading rooms,Construction of reading room at BC Wada,SIDDIPET(District Collector Siddipet_IDA),2024-11-22,500000.0,2025-02-01,500000.0,Work Completed,2025-10-17,499878.0,
WS/MP18187/2026-2027/294497,,Telangana,ADILABAD(ST),GODAM NAGESH,Normal/Others,Construction of community centers and community halls,Construction of Additional rooms and halls to Community hall at BC colony,Nirmal(DISTRICT COLLECTOR NIRMAL_3),2026-07-12,500000.0,2026-08-22,500000.0,Sanction,,,
WS/MP18189/2026-2027/261295,,Telangana,KHAMMAM,RAMASAHAYAM RAGHURAM REDDY,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of CC road from Eluri Venkateswarlu house to Kodari Venkateswarlu house,KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),2026-02-13,450000.0,2026-06-18,450000.0,Work partially Completed,,,
WS/MP18192/2025-2026/221310,,Telangana,NAGARKURNOOL(SC),DR.MALLU RAVI,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC Road from Vadde Ramesh to M balaiah house,NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA),2025-07-23,400000.0,2025-08-07,400000.0,Time Estimation,,,
WS/MP18389/2025-2026/208782,,Telangana,WARANGEL(SC),KADIYAM KAVYA,Normal/Others,Street lights,Electrification Works- Installation of LED Street Lights,JANGOAN(DISTRICT COLLECTOR JANGAON_IDA),2025-06-13,200000.0,2026-01-20,200000.0,Sanction,,,
WS/MP18188/2025-2026/160104,,Telangana,CHELVELLA,KONDA VISHWESHWAR REDDY,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC Road from Anganwadi Centre to Edigi Gangappa House at Parwathpally Village of Basheerabad Mandal,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),2024-12-19,125000.0,2025-06-20,125000.0,Work Completed,2025-10-29,124987.0,
WS/MP18193/2024-2025/144398,,Telangana,MALKAJGIRI,EATALA RAJENDER,Normal/Others,Construction of boundary walls of existing public and community buildings,Construction of Compound/Protection Wall to proposed Community Hall and Park at Sathya Nagar Citizens Welfare Association in Sy No. 1091 & 1092.,MEDCHAL MALKAJGIRI(DISTRICT COLLECTOR MEDCHAL MALKAJGIRI_IDA),2024-09-29,1500000.0,2025-03-12,1500000.0,Physical Inspection,,,
WS/MP18187/2025-2026/189913,,Telangana,ADILABAD(ST),GODAM NAGESH,Repair and Renovation,Construction of culverts and bridges,Construction of low-level bridge at Turati Village,Nirmal(DISTRICT COLLECTOR NIRMAL_3),2025-04-07,200000.0,2025-07-15,200000.0,Vendor Identification,,,
WS/MP18386/2026-2027/281925,,Telangana,NALGONDA,KUNDURU RAGHUVEER,Repair and Renovation,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",Repairs to Tahsildar Office Building at Anumula Mandal,NALGONDA(DISTRICT COLLECTOR NALGONDA),2026-05-19,500000.0,2026-08-13,500000.0,Sanction,,,
WS/MP18388/2025-2026/184093,,Telangana,PEDDAPALLE,VAMSI KRISHNA GADDAM,Normal/Others,Construction of buildings for community cultural activities,Extention of work(2nd Floor) for existing community hall for cultural activities at Chunnambatti wada in Mancherial Town,MANCHERIAL(District Collector Mancherial_IDA),2025-03-20,5000000.0,2025-06-18,5000000.0,Work Completed,2026-04-22,4989891.0,
WS/MP18192/2025-2026/232871,,Telangana,NAGARKURNOOL(SC),DR.MALLU RAVI,Normal/Others,Construction of additional rooms and halls in the existing public and community building,"Repairs and Renovation of SW Girls Hostel at Nallakunta, Ward No 20",JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA),2025-09-14,500000.0,2026-01-27,500000.0,Work Completed,2026-04-09,498818.0,
